subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,11/7/2022,9/30/2022,10/2/2022,Morning Consult,B,7923,lv,.05949747,.0114757,49,44,48.146218,44.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80912,162766,10/4/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,9/30/2022,10/2/2022,Morning Consult,B,2005,rv,.05328892,.01027821,46,43,45.146218,43.920013,"","",https://assets.morningconsult.com/wp-uploads/2022/10/04162256/2209231_crosstabs_POLITICO_RVs_v1_10-05-22_SH.pdf,80932,162857,10/5/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,9/29/2022,10/3/2022,Ipsos,B-,4415,a,.44314983,.09944543,37,34,41.259316,40.498069,"","",https://www.ipsos.com/en-us/news-polls/americans-continue-to-feel-economic-pressure-with-inflation-remaining-top-issue,81415,164542,11/1/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/1/2022,10/3/2022,Morning Consult,B,7947,lv,.06032694,.01207193,49,44,48.146218,44.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80996,163080,10/11/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,9/15/2022,10/18/2022,SurveyMonkey/Penn Program on Opinion Research and Election Studies,C,108206,lv,1.4212123,.44250225,49,51,47.227509,48.18349,"","",https://www.nbcnews.com/politics/2022-election/voters-battleground-states-prefer-republican-house-candidates-democrat-rcna53390,81185,163823,10/21/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/1/2022,10/4/2022,YouGov,B+,1042,lv,.35027424,.07592793,47,46,46.781726,49.272985,"","",https://docs.cdn.yougov.com/avydu33kqm/econTabReport.pdf,80934,162861,10/5/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/3/2022,10/3/2022,InsiderAdvantage,B,750,lv,.87565966,.24478211,44.4,46.5,45.224513,44.584835,"","",https://amgreatness.com/2022/10/04/voters-give-biden-45-5-approval-prefer-gop-to-control-congress-46-5-to-44-4-in-new-insider-advantage-poll/,80924,162796,10/4/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/2/2022,10/4/2022,Morning Consult,B,7947,lv,.06111407,.01267204,49,44,48.146218,44.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80997,163081,10/11/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/2/2022,10/6/2022,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,.49069178,.1138809,43,47,45.629948,44.630565,"","",https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_oct07,80969,162995,10/7/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/3/2022,10/4/2022,Ipsos,B-,1003,a,.25033917,.06149242,33,32,37.259316,38.498069,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2022-10/2022%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%203%20thru%204%20October%202022_0.pdf,80940,162910,10/5/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/3/2022,10/5/2022,Morning Consult,B,7947,lv,.06177309,.01329157,48,45,47.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80998,163082,10/11/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/5/2022,10/5/2022,John Zogby Strategies,B/C,1006,lv,1.0470352,.35788788,44.8,42.7,44.633149,44.06838,"","",https://johnzogbystrategies.com/the-search-for-the-winning-message/,80972,163003,10/7/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/4/2022,10/6/2022,Morning Consult,B,7947,lv,.06246025,.0139317,48,45,47.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80999,163083,10/11/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/5/2022,10/7/2022,Morning Consult,B,7947,lv,.06311297,.01459153,48,45,47.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81000,163084,10/11/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/5/2022,10/7/2022,TIPP Insights,A+,1158,rv,1.5184538,.51625672,43,42,42.864169,42.127941,"","",https://issuesinsights.com/2022/10/24/independents-hold-key-to-2022-gop-red-wave-ii-tipp-poll/,81226,163930,10/24/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/5/2022,10/7/2022,Big Village,B,708,lv,.62332051,.16328479,50.5,45.1,49.119525,46.524192,"","",https://big-village.com/public-opinion-polling/,80977,163017,10/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/6/2022,10/8/2022,Morning Consult,B,7947,lv,.06379857,.01527524,47,45,46.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81001,163085,10/11/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/6/2022,10/10/2022,AP-NORC,"",1121,a,1.2075249,.44952044,41,34,42.499267,38.088715,"","",https://apnorc.org/projects/voters-expect-the-2022-elections-to-have-serious-impacts-for-the-country/,81031,163406,10/17/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/7/2022,10/9/2022,Morning Consult,B,2006,rv,.05757061,.01430216,46,42,45.146218,42.920013,"","",https://assets.morningconsult.com/wp-uploads/2022/10/11125824/2210060_crosstabs_POLITICO_RVs_v1_10-12-22_SH-1.pdf,81024,163188,10/12/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/6/2022,10/10/2022,Navigator Research,B/C,1000,rv,.52915283,.1627164,49,44,47.204817,44.721962,"","",https://navigatorresearch.org/wp-content/uploads/2022/10/Navigator-Toplines-10.11.2022.pdf,81047,163902,10/24/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/7/2022,10/9/2022,Morning Consult,B,8381,lv,.06572617,.01632823,48,45,47.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81002,163086,10/11/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/4/2022,10/11/2022,Susquehanna Polling & Research,B+,800,lv,.99165387,.35879209,48,48,50.022184,48.740076,"","",https://thefederalist.com/2022/10/13/in-new-fdrlst-susquehanna-poll-voters-affirm-dobbs-oppose-big-tech-censorship/,81053,163283,10/13/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/8/2022,10/10/2022,Morning Consult,B,7947,lv,.06506127,.01673072,48,46,47.146218,46.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81099,163472,10/18/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/8/2022,10/10/2022,Pioneer Polling/Tarrance Group,"",1208,lv,.77372027,.29588434,46,47,45.65353,46.327648,"","",https://cryptoforinnovation.org/voters-see-promise-of-digital-assets-and-regulation-poll-finds/,81263,164084,10/26/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/7/2022,10/11/2022,Public Opinion Strategies,A-,2000,lv,1.6198033,.6157598,45,43,44.716458,43.713071,"","",https://twitter.com/POStrategies/status/1580287541244489728,81048,163273,10/13/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/9/2022,10/11/2022,Morning Consult,B,7947,lv,.06583738,.01876104,48,45,47.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81100,163473,10/18/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/8/2022,10/11/2022,YouGov,B+,1030,lv,.3383178,.10345567,48,46,47.781726,49.272985,"","",https://docs.cdn.yougov.com/szo0yco18u/econTabReport.pdf,81017,163192,10/12/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/10/2022,10/11/2022,Ipsos,B-,1004,a,.25425579,.08721415,36,32,40.259316,38.498069,"","",https://www.ipsos.com/en-us/news-polls/ipsos-core-political-survey-presidential-approval-tracker-10122022,81012,163234,10/12/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/10/2022,10/12/2022,Morning Consult,B,7947,lv,.06671818,.02084719,48,45,47.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81101,163474,10/18/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/9/2022,10/12/2022,Beacon Research/Shaw & Company Research,A,1206,rv,1.390161,.56687045,44,41,44.967048,41.415225,"","",https://www.foxnews.com/official-polls/fox-news-poll-polarization-defines-midterm-election,81076,163387,10/16/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/9/2022,10/13/2022,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,.50760641,.16928754,41,48,43.629948,45.630565,"","",https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_oct14,81066,163321,10/14/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/9/2022,10/12/2022,Siena College/The New York Times Upshot,A+,792,lv,1.3452909,.56107799,45.47,48.51,45.22225,47.740441,"","",https://www.nytimes.com/2022/10/17/us/politics/republicans-economy-nyt-siena-poll.html,81079,163407,10/17/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/10/2022,10/12/2022,Trafalgar Group,A-,1079,lv,.92664075,.34648234,42.9,48.2,44.500621,45.075686,"","",https://www.thetrafalgargroup.org/news/nat-generic-ballot-1014/,81073,163352,10/15/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/6/2022,10/18/2022,Data for Progress,B,4576,lv,.83232315,.30818807,45,48,44.705512,45.980782,"","",https://www.filesforprogress.org/datasets/gcb/dfp_electoral_congressional_10_06_10_18_2022.pdf,81186,163824,10/21/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/11/2022,10/13/2022,Morning Consult,B,7947,lv,.06765828,.02299562,48,45,47.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81102,163475,10/18/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/10/2022,10/16/2022,Pew Research Center,B/C,3993,rv,1.5678883,.7188343,41,40,41.293141,41.478286,"","",https://www.pewresearch.org/politics/2022/10/20/midterm-voting-intentions-are-divided-economic-gloom-persists/,81157,163725,10/20/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/12/2022,10/13/2022,Harris Poll,B+,,lv,1.0496888,.46547025,47,53,43.852657,49.057215,"","",https://harvardharrispoll.com/key-results-october-3/,81071,163514,10/18/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/12/2022,10/14/2022,Morning Consult,B,7947,lv,.06866574,.02521406,48,45,47.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81103,163476,10/18/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/12/2022,10/14/2022,YouGov,B+,1753,lv,.41151994,.16136993,45,47,44.781726,50.272985,"","",https://www.cbsnews.com/news/republicans-lead-house-control-opinion-poll-2022-10-16/,81075,163384,10/16/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/13/2022,10/15/2022,Morning Consult,B,7947,lv,.06980171,.0275191,48,45,47.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81104,163477,10/18/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/13/2022,10/16/2022,Hart Research Associates/Public Opinion Strategies,B+,800,rv,.73343384,.35850192,46,48,45.250296,47.014756,"","",https://www.cnbc.com/2022/10/20/gop-holds-big-leads-on-key-economic-issues-ahead-of-the-november-elections-cnbc-survey-shows.html,81141,163678,10/20/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/14/2022,10/16/2022,Morning Consult,B,2005,rv,.06357876,.02676808,45,44,44.146218,44.920013,"","",https://www.politico.com/f/?id=00000183-ee9a-d578-a59f-febf3a950000,81120,163562,10/19/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/13/2022,10/17/2022,Monmouth University,A,756,rv,1.2210253,.61533168,44,50,43.290787,47.898204,"","",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_102022.pdf/,81150,163711,10/20/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/13/2022,10/17/2022,YouGov,B+,1209,rv,.35561238,.15885789,46,44,45.781726,47.272985,"","",https://news.yahoo.com/2022-poll-democratic-lead-on-midterm-ballot-nearly-disappears-as-election-approaches-154133569.html,81109,163507,10/18/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/14/2022,10/16/2022,Morning Consult,B,8000,lv,.07126131,.03000261,48,45,47.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81105,163478,10/18/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/12/2022,10/17/2022,McLaughlin & Associates,C/D,1000,lv,.53707729,.25004246,43,49,42.377178,46.048764,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,81175,163790,10/21/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/14/2022,10/18/2022,Hart Research Associates/Public Opinion Strategies,B+,797,lv,.73087158,.37500793,47,48,46.250296,47.014756,"","",https://www.nbcnews.com/meet-the-press/first-read/anger-minds-nbc-news-poll-finds-sky-high-interest-polarization-ahead-m-rcna53512,81199,163866,10/23/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/15/2022,10/17/2022,Morning Consult,B,7947,lv,.07265893,.03249821,47,45,46.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81235,163962,10/25/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/16/2022,10/18/2022,YouGov,B+,1110,lv,.34707374,.17346706,46,47,45.781726,50.272985,"","",https://docs.cdn.yougov.com/3vmufv6ya9/econTabReport.pdf,81127,163582,10/19/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/16/2022,10/18/2022,Morning Consult,B,7947,lv,.07436408,.03521071,48,45,47.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81236,163963,10/25/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/16/2022,10/20/2022,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,.54035987,.28116032,43,47,45.629948,44.630565,"","",https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_oct21,81176,163811,10/21/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/17/2022,10/19/2022,The Winston Group,A/B,1300,rv,1.3293175,.7581227,46,44,45.167518,43.963342,"","",https://www.winningtheissues.org/wp-content/uploads/2022/10/Winning-the-Issues-October-2022-National-Survey.pdf,81340,164359,10/28/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/17/2022,10/19/2022,Morning Consult,B,7947,lv,.07626514,.03809623,48,45,47.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81237,163964,10/25/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/17/2022,10/18/2022,Ipsos,B-,1002,a,.25761667,.13631982,36,35,40.259316,41.498069,"","",https://www.ipsos.com/en-us/news-polls/Ipsos-core-political-survey-presidential-approval-tracker-10192022,81113,163578,10/19/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/13/2022,10/23/2022,Ipsos,B-,937,lv,.25079722,.13271125,49,48,53.259316,54.498069,"","",https://fivethirtyeight.com/features/ipsos-preelection-survey-likely-voters/,81311,164317,10/28/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/17/2022,10/19/2022,YouGov,B+,1000,a,.33618215,.17672588,43,40,42.781726,43.272985,"","",https://polsci.umass.edu/toplines-and-crosstabs-oct-2022-pre-midterm-elections-national-poll,81180,163815,10/21/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/18/2022,10/19/2022,Emerson College,A-,1000,rv,1.1807055,.69129284,40.7,45.6,41.516518,44.402579,"","",https://emersoncollegepolling.com/national-poll-biden-approval-drops-as-republicans-congressional-control-chances-improve/,81164,163755,10/21/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/18/2022,10/20/2022,Morning Consult,B,7947,lv,.07825085,.04113188,47,45,46.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81238,163965,10/25/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/19/2022,10/21/2022,Morning Consult,B,7947,lv,.08041211,.04436458,47,45,46.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81239,163966,10/25/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/19/2022,10/21/2022,Cygnal,B+,5502,lv,1.4075294,.84763663,46.9,48.6,45.677311,46.784289,"","",https://www.cygn.al/october-national-voter-trends-panel/,81390,164461,10/31/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/20/2022,10/22/2022,Morning Consult,B,7947,lv,.08275615,.04781409,47,45,46.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81240,163967,10/25/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/19/2022,10/23/2022,GQR,B,1000,rv,1.0839507,.69014742,49,49,46.761816,47.244319,"","",https://democracycorps.com/national-surveys/democrats-must-still-close-on-the-cost-of-living/,81258,164034,10/25/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/18/2022,10/24/2022,Ipsos,B-,4413,a,.48955922,.29511177,37,34,41.259316,40.498069,"","",https://www.ipsos.com/en-us/news-polls/americans-continue-to-feel-economic-pressure-with-inflation-remaining-top-issue,81414,164541,11/1/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/20/2022,10/24/2022,Navigator Research,B/C,1000,rv,.61513427,.39068567,48,45,46.204817,45.721962,"","",https://navigatorresearch.org/democrats-narrowly-lead-in-the-race-for-congress/,81297,164199,10/27/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/21/2022,10/23/2022,Morning Consult,B,7800,lv,.08467369,.0511256,48,45,47.146218,45.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81241,163968,10/25/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/19/2022,10/24/2022,Suffolk University,B+,1000,lv,1.2643067,.84387987,44.9,49.4,46.408661,50.868272,"","",https://www.usatoday.com/story/news/politics/2022/10/27/republicans-resurgent-economy-midterms/10596369002/,81296,164196,10/27/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/21/2022,10/23/2022,Morning Consult,B,2005,rv,.07631412,.04607813,47,42,46.146218,42.920013,"","",https://assets.morningconsult.com/wp-uploads/2022/10/25151347/2210148_crosstabs_POLITICO_RVs_v2_10-26-22_SH.pdf,81260,164063,10/26/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/22/2022,10/24/2022,Morning Consult,B,7947,lv,.08843871,.05566455,48,46,47.146218,46.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81392,164478,11/1/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/22/2022,10/26/2022,"Fabrizio, Lee & Associates/Impact Research","",1500,rv,.90392302,.63983165,44,46,44.25295,45.70845,"","",https://www.wsj.com/articles/gop-prospects-rise-amid-economic-pessimism-wsj-poll-finds-11667295002,81406,164511,11/1/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/23/2022,10/25/2022,Morning Consult,B,7947,lv,.09197037,.06023383,48,46,47.146218,46.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81393,164479,11/1/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/22/2022,10/25/2022,YouGov,B+,1114,lv,.37857678,.25670653,49,45,48.781726,48.272985,"","",https://docs.cdn.yougov.com/sp4h6s0adp/econTabReport.pdf,81267,164132,10/26/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/24/2022,10/26/2022,Morning Consult,B,7947,lv,.09575419,.06517365,47,46,46.146218,46.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,81394,164480,11/1/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/24/2022,10/25/2022,Ipsos,B-,1005,a,.30789408,.21483689,34,32,38.259316,38.498069,"","",https://www.ipsos.com/en-us/news-polls/Ipsos-core-political-survey-presidential-approval-tracker-10262022,81259,164166,10/26/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/24/2022,10/26/2022,Big Village,B,713,lv,.59448709,.42468941,50.3,46,48.919525,47.424192,"","",https://big-village.com/public-opinion-polling/,81268,164136,10/26/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/21/2022,10/28/2022,Impact Research,B/C,800,lv,.87409476,.63944547,38,40,39.165496,41.071848,"","",https://www.thirdway.org/memo/overcoming-the-democratic-party-brand,81575,165118,11/7/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/25/2022,10/25/2022,InsiderAdvantage,B,750,lv,.93381337,.67380085,43.5,48.2,44.324513,46.284835,"","",https://amgreatness.com/2022/10/27/voters-give-biden-43-5-approval-rating-prefer-gop-to-control-congress-in-new-insider-advantage-poll/,81310,164275,10/27/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/24/2022,10/26/2022,Echelon Insights,B/C,1014,lv,.899207,.64606013,48,46,45.870569,45.673985,"","",https://echeloninsights.com/in-the-news/2022-omnibus-october/,81309,164242,10/27/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/23/2022,10/27/2022,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,.61056111,.42659813,42,49,44.629948,46.630565,"","",https://www.rasmussenreports.com/public_content/politics/biden_administration/gop_expands_lead_to_7_points_on_congressional_ballot,81331,164339,10/28/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/24/2022,10/27/2022,Marist College,A,1469,rv,1.5044105,1.1292016,46,46,44.590646,46.831767,"","",https://maristpoll.marist.edu/polls/2022-midterm-elections/,81433,164614,11/2/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/25/2022,10/27/2022,Trafalgar Group,A-,1089,lv,.97086614,.72066457,42.4,48.2,44.000621,45.075686,"","",https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/TRF-National-Generic-Ballot-Report-1028.pdf,81341,164360,10/28/2022,18:59:21  7 Nov 2022
